Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2012,Tyrell Johnson,F,6-8,205,KK Vojvodina Novi Sad,Stone Mountain (GA),"2019 NBA Draft, Undrafted",United States
2012,Lazar Joksimovic,C,6-8,220,KK Dynamic,Cajetina,2024 NBA Draft Eligible,Serbia
2012,Vuk Jolic,F,6-5,-,KK Sloboda Uzice,N/A,2029 NBA Draft Eligible,Serbia
2012,Matija Jordovic,G,6-2,-,KK Sloga,N/A,2027 NBA Draft Eligible,Serbia
2012,Slobodan Jovanovic,G,6-4,210,KK Vrsac Swisslion,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2012,Stevan Jovanovic,F,6-6,-,KK Vrsac Swisslion,N/A,"2023 NBA Draft, Undrafted",Serbia
2012,Vasilije Jovanovic,G,6-0,-,KK Sloboda Uzice,N/A,2029 NBA Draft Eligible,Serbia
2012,Djordje Jovic,F,6-5,-,KK Zdravlje Leskovac,Leskovac,2026 NBA Draft Eligible,Serbia
2012,Dragomir Jovic,G,6-3,-,KK Zdravlje Leskovac,N/A,"2016 NBA Draft, Undrafted",Serbia
2012,Filip Jovic,F,6-9,-,KK Mega Bemax,N/A,2027 NBA Draft Eligible,SerbiaBosnia and Herzegovina
2012,Mihailo Jovicic,G,6-2,194,KK Vrsac Swisslion,Kragujevac,"2021 NBA Draft, Undrafted",Serbia
2012,Aleksa Jugovic,G,6-3,185,KK Joker Sombor,Leskovac,"2018 NBA Draft, Undrafted",Serbia
2012,Xu Junwei,F,6-9,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",China
2012,Ziga Jurcek,F,6-4,192,KK Vrsac Swisslion,Ljubljana,"2020 NBA Draft, Undrafted",Slovenia
2012,Frank Kaminsky,F,7-0,242,KK Partizan,Lisle (IL),2015 Rnd 1 Pick 9,United States
2012,Kevin Kangu,G,6-4,185,KK Sloga,Burlington,"2022 NBA Draft, Undrafted",Canada
2012,Nemanja Kapetanovic,G,6-5,187,KK Joker Sombor,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2012,Stevan Karapandzic,G,6-3,180,OKK Novi Pazar,Kraljevo,"2023 NBA Draft, Undrafted",Serbia
2012,Nemanja Katusic,-,-,-,KK Joker Sombor,N/A,"2023 NBA Draft, Undrafted",-
2012,Sreten Knezevic,FC,6-9,232,KK Mladost Admiral Zemun,Cacak,"2016 NBA Draft, Undrafted",Serbia
2012,Oleksandr Kobzystyi,F,6-7,-,KK Mega Bemax,N/A,2025 NBA Draft Eligible,Ukraine
2012,Aleksa Kojadinovic,C,6-9,-,KK Tamis,N/A,"2020 NBA Draft, Undrafted",Serbia
2012,Balsa Koprivica,C,7-1,240,KK Partizan,Fort Lauderdale (FL),2021 Rnd 2 Pick 27,United StatesSerbia
2012,Andrej Kostic,F,6-6,-,KK Crvena Zvezda,N/A,2028 NBA Draft Eligible,Serbia
2012,Nikola Kostic,FC,6-7,-,KK Dynamic,N/A,"2018 NBA Draft, Undrafted",Serbia
2012,Aleksa Kovacevic,G,6-2,164,KK Sloga,Valjevo,2024 NBA Draft Eligible,Serbia
2012,Luka Kovacevic,C,6-9,-,Radnicki 1950 Kragujevac,Belgrade,2024 NBA Draft Eligible,Serbia
2012,Petar Kovacevic,F,6-8,-,KK Mega Bemax,Belgrade,2024 NBA Draft Eligible,Serbia
2012,Veljko Kovacevic,F,6-9,-,KK Joker Sombor,N/A,2027 NBA Draft Eligible,Serbia
2012,Viktor Kovacevic,F,6-8,215,Zlatibor Cajetina,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2012,Urban Kroflic,G,6-5,190,OKK Beograd,N/A,2028 NBA Draft Eligible,Slovenia
2012,Srdjan Krsmanovic,C,6-9,-,KK Sloga,Cacak,"2022 NBA Draft, Undrafted",Serbia
2012,Zoran Krstanovic,F,6-9,243,KK Joker Sombor,Sombor,"2004 NBA Draft, Undrafted",Serbia
2012,Marko Krstic,F,6-7,-,KK Tamis,N/A,2026 NBA Draft Eligible,Serbia
2012,Dusan Kutlesic,G,6-6,195,KK Spartak Subotica,Uzice,"2016 NBA Draft, Undrafted",Serbia
2012,Ognen Kuzmic,C,7-1,251,FMP Beograd,Doboj,2012 Rnd 2 Pick 22,Bosnia and HerzegovinaSerbia
2012,Danilo Labovic,G,6-3,-,Radnicki 1950 Kragujevac,N/A,2025 NBA Draft Eligible,Serbia
2012,Stefan Lakic,G,6-7,220,KK Cacak 94,Uzice,"2019 NBA Draft, Undrafted",SerbiaBosnia and Herzegovina
2012,Stefan Lazarevic,F,6-6,180,KK Crvena Zvezda,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2012,Aleksandar Lazic,F,6-7,200,KK Spartak Subotica,Milici,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2012,Branko Lazic,G,6-5,192,KK Crvena Zvezda,Loznica,"2011 NBA Draft, Undrafted",Serbia
2012,Zach LeDay,F,6-7,230,KK Partizan,The Colony (TX),"2017 NBA Draft, Undrafted",United StatesAzerbaijan
2012,Sava Lesic,F,6-9,220,KK Metalac Valjevo,Knin,"2010 NBA Draft, Undrafted",CroatiaSerbia
2012,Vitali Liutych,F,6-6,198,Zlatibor Cajetina,Biaroza,"2014 NBA Draft, Undrafted",Belarus
2012,Marko Ljubicic,G,6-5,190,KK Vojvodina Novi Sad,Novi Sad,"2009 NBA Draft, Undrafted",Serbia
2012,Vuk Lovric,-,-,-,KK Cacak 94,N/A,2028 NBA Draft Eligible,Serbia
2012,Lazar Lugic,C,6-10,220,KK Joker Sombor,N/A,"2020 NBA Draft, Undrafted",Serbia
2012,Austin Luke,G,6-3,200,FMP Beograd,Rowlett (TX),"2018 NBA Draft, Undrafted",United States
2012,Marko Lukic,F,6-7,195,KK Zdravlje Leskovac,Belgrade,2024 NBA Draft Eligible,Serbia
2012,Tyrone Lyons,GF,6-7,190,KK Metalac Valjevo,Amityville (NY),"2023 NBA Draft, Undrafted",United States
2012,Yam Madar,G,6-3,180,KK Partizan,Beit Dagan,2020 Rnd 2 Pick 17,Israel
2012,Dorde Majstorovic,C,6-10,220,KK Cacak 94,Cacak,"2012 NBA Draft, Undrafted",Serbia
2012,Mateja Majstorovic,G,6-2,-,KK Vrsac Swisslion,N/A,2025 NBA Draft Eligible,Serbia
2012,Filip Malesevic,C,7-2,-,KK Dynamic,N/A,2027 NBA Draft Eligible,Serbia
2012,Timotej Malovec,G,6-5,178,KK Mega Bemax,N/A,2026 NBA Draft Eligible,Slovakia
2012,Nikola Manojlovic,GF,6-7,210,KK Borac Cacak,Novi Sad,2024 NBA Draft Eligible,Serbia
2012,Aleksandar Marelja,F,6-10,212,KK Spartak Subotica,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2012,Jovan Marjanovic,G,5-11,-,KK Sloga,N/A,"2021 NBA Draft, Undrafted",Serbia
2012,Bogoljub Markovic,F,6-11,195,KK Mega Bemax,N/A,2027 NBA Draft Eligible,Serbia
2012,Luka Markovic,GF,6-5,200,KK Joker Sombor,Subotica,"2015 NBA Draft, Undrafted",SerbiaHungary
2012,Cedomir Matic,FC,6-9,-,KK Mladost Admiral Zemun,N/A,2025 NBA Draft Eligible,Serbia
2012,Andrija Matovic,F,6-5,-,Zlatibor Cajetina,N/A,2025 NBA Draft Eligible,Serbia
2012,Ognjen Matovic,F,6-3,-,FMP Beograd,N/A,2026 NBA Draft Eligible,Serbia
2012,Stefan Matovic,F,6-7,187,KK Sloga,Kraljevo,"2013 NBA Draft, Undrafted",Serbia
2012,Vojin Medarevic,C,6-9,-,KK Spartak Subotica,N/A,2024 NBA Draft Eligible,Serbia
2012,Ognjen Miculovic,G,6-2,180,OKK Novi Pazar,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2012,Marko Mihailovic,G,6-3,-,KK Tamis,N/A,2025 NBA Draft Eligible,Serbia
2012,Bogdan Mikavica,GF,6-5,-,KK Sloga,Priboj,"2021 NBA Draft, Undrafted",Serbia
2012,Aleksa Milenkovic,C,6-8,-,KK Mega Bemax,N/A,2026 NBA Draft Eligible,Serbia
2012,Marko Milenkovic,F,6-7,-,KK Mladost Admiral Zemun,Kursumlija,"2021 NBA Draft, Undrafted",Serbia
2012,Luka Milentijevic,-,-,-,KK Cacak 94,N/A,2028 NBA Draft Eligible,Serbia
2012,Zeljko Milic,-,-,-,OKK Novi Pazar,N/A,2025 NBA Draft Eligible,Serbia
2012,Aleksandar Milicevic,G,6-0,-,KK Metalac Valjevo,N/A,"2019 NBA Draft, Undrafted",Serbia
2012,Ilija Milijasevic,G,6-2,174,KK Mega Bemax,Belgrade,2026 NBA Draft Eligible,Serbia
2012,Matija Milin,GF,6-9,215,KK Joker Sombor,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2012,Milos Milisavljevic,G,6-4,202,KK Spartak Subotica,Backa Topola,"2015 NBA Draft, Undrafted",Serbia
2012,Stefan Miljenovic,G,6-3,190,KK Mega Bemax,Niagara Falls,"2022 NBA Draft, Undrafted",Canada
2012,Dorde Milosavljevic,G,6-4,183,Radnicki 1950 Kragujevac,Kragujevac,"2016 NBA Draft, Undrafted",Serbia
2012,Lazar Milosevic,C,6-8,-,Zlatibor Cajetina,N/A,2026 NBA Draft Eligible,Serbia
2012,Matija Milosevic,G,6-2,-,KK Borac Cacak,N/A,2027 NBA Draft Eligible,Serbia
2012,Milan Milosevic,F,6-9,214,KK Mladost Admiral Zemun,Bileca,"2007 NBA Draft, Undrafted",Bosnia and Herzegovina
2012,Mihailo Milutinovic,G,6-2,-,KK Mega Bemax,N/A,2025 NBA Draft Eligible,Serbia
2012,Pavle Misic,C,6-10,-,FMP Beograd,N/A,2027 NBA Draft Eligible,Serbia
2012,Luka Mitrovic,F,6-8,200,KK Crvena Zvezda,Novi Sad,2015 Rnd 2 Pick 30,Serbia
2012,Slobodan Mitrovic,-,-,-,KK Sloboda Uzice,N/A,"2023 NBA Draft, Undrafted",-
2012,Stefan Mitrovic,G,6-5,-,KK Tamis,Vrsac,"2016 NBA Draft, Undrafted",Serbia
2012,William Mosley,C,6-7,220,KK Spartak Subotica,Shreveport (LA),"2012 NBA Draft, Undrafted",United States
2012,Terrance Motley,F,6-7,240,OKK Novi Pazar,Phoenix (AZ),"2014 NBA Draft, Undrafted",United States
2012,Milan Munizaba,F,6-6,-,KK Metalac Valjevo,Vrsac,"2020 NBA Draft, Undrafted",Serbia
2012,Andrej Musicki,G,6-2,-,OKK Beograd,N/A,2027 NBA Draft Eligible,Serbia
2012,Mihalo Musikic,C,7-0,220,KK Sloboda Uzice,Kraljevo,2024 NBA Draft Eligible,Serbia
2012,Relja Nagulic,GF,6-5,-,KK Spartak Subotica,N/A,2027 NBA Draft Eligible,Serbia
2012,Shabazz Napier,G,6-1,180,KK Crvena Zvezda,Roxbury (MA),2014 Rnd 1 Pick 24,United StatesPuerto Rico
2012,Luka Nedeljkovic,G,6-3,-,KK Vojvodina Novi Sad,N/A,"2019 NBA Draft, Undrafted",Serbia
2012,Nikola Nedeljkovic,-,-,-,KK Vrsac Swisslion,N/A,"2023 NBA Draft, Undrafted",-
2012,Nemanja Nedovic,G,6-3,192,KK Crvena Zvezda,Nova Varos,2013 Rnd 1 Pick 30,Serbia
2012,Lazar Nekic,C,7-0,232,OKK Beograd,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2012,Nenad Nerandzic,FC,6-8,-,KK Dynamic,Belgrade,"2018 NBA Draft, Undrafted",Serbia
2012,Uros Nesic,-,-,-,KK Zdravlje Leskovac,N/A,"2023 NBA Draft, Undrafted",-
2012,Aleksa Nikolic,G,6-7,198,KK Zdravlje Leskovac,Pancevo,"2018 NBA Draft, Undrafted",SerbiaSlovenia
2012,Dimitrije Nikolic,C,6-11,247,Zlatibor Cajetina,Kragujevac,"2019 NBA Draft, Undrafted",Serbia
2012,Milos Nikolic,G,6-1,184,KK Joker Sombor,Subotica,"2018 NBA Draft, Undrafted",Serbia
2012,Nemanja Nikolic,F,6-5,198,OKK Novi Pazar,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2012,Pavle Nikolic,F,6-7,-,KK Borac Cacak,N/A,2027 NBA Draft Eligible,Serbia
2012,Uros Nikolic,F,6-10,203,Radnicki 1950 Kragujevac,Kragujevac,"2009 NBA Draft, Undrafted",Serbia
2012,Zoran Nikolic,C,7-0,235,KK Vojvodina Novi Sad,Niksic,"2018 NBA Draft, Undrafted",Montenegro
2012,Jovan Novak,G,6-3,187,FMP Beograd,Vrsac,"2016 NBA Draft, Undrafted",Serbia
2012,Matija Novkovic,G,6-4,-,KK Metalac Valjevo,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2012,Sultan Numanovic,F,6-5,-,OKK Novi Pazar,N/A,2028 NBA Draft Eligible,Serbia
2012,James Nunnally,F,6-7,220,KK Partizan,Stockton (CA),"2012 NBA Draft, Undrafted",United States
2012,Rastko Obradovic,F,6-4,-,KK Dynamic,N/A,2029 NBA Draft Eligible,Serbia
2012,Vojin Obradovic,-,-,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",-
2012,Aleksej Obucina,-,-,-,KK Metalac Valjevo,N/A,"2023 NBA Draft, Undrafted",-
2012,Omar Pajic,C,6-9,-,KK Tamis,Mostar,"2021 NBA Draft, Undrafted",Bosnia and Herzegovina
2012,Aleksandar Panteleic,F,6-5,-,OKK Beograd,N/A,"2020 NBA Draft, Undrafted",Serbia
2012,Mladen Pantic,C,6-11,265,KK Cacak 94,Belgrade,"2004 NBA Draft, Undrafted",Serbia
2012,Andrej Paunovic,F,6-5,-,OKK Beograd,N/A,2026 NBA Draft Eligible,Serbia
2012,Luka Paunovic,G,6-6,-,KK Mega Bemax,Uzice,2024 NBA Draft Eligible,Serbia
2012,Uros Paunovic,G,6-3,-,KK Dynamic,N/A,2025 NBA Draft Eligible,Serbia
2012,Nikola Pavic,F,6-6,176,KK Sloga,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2012,Marko Pavicevic,C,6-10,220,FMP Beograd,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2012,Milan Pavlovic,C,7-0,-,OKK Beograd,N/A,"2020 NBA Draft, Undrafted",Serbia
2012,Eral Penn,F,6-7,185,KK Dynamic,Brooklyn (NY),"2023 NBA Draft, Undrafted",United States
2012,Kruz Perrott-Hunt,F,6-3,195,KK Borac Cacak,Auckland,2024 NBA Draft Eligible,New Zealand
2012,Nikola Pesakovic,G,6-4,185,KK Cacak 94,Cacak,"2013 NBA Draft, Undrafted",Serbia
2012,Bogdan Petrovic,GF,6-5,-,KK Sloga,Kraljevo,"2023 NBA Draft, Undrafted",Serbia
2012,Ilija Petrovic,-,-,-,KK Dynamic,N/A,"2023 NBA Draft, Undrafted",-
2012,Mihailo Petrovic,G,6-3,-,OKK Beograd,N/A,2025 NBA Draft Eligible,Serbia
2012,Nelson Phillips,G,6-5,190,KK Vrsac Swisslion,Warner Robbins (GA),"2023 NBA Draft, Undrafted",United States
2012,Radenko Pilcevic,G,6-2,187,KK Cacak 94,Gornji Milanovac,"2008 NBA Draft, Undrafted",Serbia
2012,Jasin Pilica,-,6-5,-,OKK Novi Pazar,N/A,2027 NBA Draft Eligible,Serbia
2012,Uros Plavsic,C,7-1,265,KK Mega Bemax,Ivanjica,"2023 NBA Draft, Undrafted",Serbia
2012,Mateusz Ponitka,G,6-6,206,KK Partizan,Ostrow Wielkopolski,"2015 NBA Draft, Undrafted",Poland
2012,Aleksandar Ponjavic,GF,6-4,190,KK Dynamic,Gornji Milanovac,"2013 NBA Draft, Undrafted",Serbia
2012,Aleksa Popovic,F,6-9,225,KK Metalac Valjevo,Podgorica,"2023 NBA Draft, Undrafted",Montenegro
2012,Marko Popovic,G,6-3,187,KK Tamis,Sarajevo,"2006 NBA Draft, Undrafted",Serbia
2012,Nemanja Popovic,F,6-8,218,KK Mega Bemax,Arandelovac,"2023 NBA Draft, Undrafted",Serbia
2012,Trey Pulliam,GF,6-3,180,KK Cacak 94,Bryan (TX),"2022 NBA Draft, Undrafted",United States
2012,Kevin Punter,G,6-2,190,KK Partizan,Bronx (NY),"2016 NBA Draft, Undrafted",United States
2012,Filip Radakovic,F,6-7,-,OKK Beograd,N/A,2026 NBA Draft Eligible,Serbia
2012,Andrija Radojevic,F,6-7,-,KK Mladost Admiral Zemun,N/A,2026 NBA Draft Eligible,Serbia
2012,Radonjic Radonja,-,-,-,KK Mladost Admiral Zemun,N/A,"2023 NBA Draft, Undrafted",-
2012,Balsa Radonjic,-,-,-,KK Vojvodina Novi Sad,N/A,"2023 NBA Draft, Undrafted",-
2012,Dusan Radosavljevic,G,6-7,-,KK Spartak Subotica,N/A,"2023 NBA Draft, Undrafted",Serbia
2012,Ognjen Radosic,F,6-5,165,KK Dynamic,N/A,2028 NBA Draft Eligible,SerbiaBosnia and Herzegovina
2012,Petar Radovic,G,6-0,-,KK Borac Cacak,N/A,2029 NBA Draft Eligible,Serbia
2012,Miroslav Raduljica,C,7-0,250,KK Crvena Zvezda,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2012,Petar Rakicevic,GF,6-9,220,KK Vojvodina Novi Sad,Prokuplje,"2017 NBA Draft, Undrafted",Serbia
2012,Djordje Rakocevic,-,-,-,KK Tamis,N/A,"2023 NBA Draft, Undrafted",-
2012,Jan Rebec,GF,6-4,-,Zlatibor Cajetina,Postojna,"2015 NBA Draft, Undrafted",Slovenia
2012,Matic Rebec,G,5-11,150,FMP Beograd,Postojna,"2017 NBA Draft, Undrafted",Slovenia
2012,Filip Rebraca,FC,6-9,230,KK Borac Cacak,Treviso,"2023 NBA Draft, Undrafted",ItalySerbia
2012,Nemanja Reljic,GF,6-10,234,KK Sloboda Uzice,Zvornik,"2022 NBA Draft, Undrafted",Bosnia and Herzegovina
2012,Aleksa Ristic,G,6-4,-,KK Dynamic,Kragujevac,"2020 NBA Draft, Undrafted",Serbia
2012,Demetre Roberts,G,5-8,162,FMP Beograd,Mount Vernon (NY),"2023 NBA Draft, Undrafted",United States
2012,Ognjen Romic,F,6-9,-,KK Dynamic,N/A,2027 NBA Draft Eligible,Serbia
2012,Djoko Salic,C,6-11,236,KK Borac Cacak,Sokolac,"2017 NBA Draft, Undrafted",Bosnia and HerzegovinaSerbia
2012,Muhamed Salihovic,G,6-0,-,OKK Novi Pazar,N/A,2026 NBA Draft Eligible,Serbia
2012,Nikola Saranovic,F,6-7,190,FMP Beograd,Belgrade,2025 NBA Draft Eligible,Serbia
2012,Luka Savanovic,F,6-4,-,KK Vojvodina Novi Sad,N/A,2027 NBA Draft Eligible,Serbia
2012,Bogdan Savic,FC,6-8,-,KK Sloga,N/A,2024 NBA Draft Eligible,Serbia
2012,Marko Savic,G,6-6,231,KK Zdravlje Leskovac,Novi Sad,"2009 NBA Draft, Undrafted",Serbia
2012,Stefan Savic,F,6-8,212,KK Vojvodina Novi Sad,Bajina Basta,"2017 NBA Draft, Undrafted",Serbia
2012,Luka Sebrek,G,6-6,-,KK Vrsac Swisslion,N/A,"2022 NBA Draft, Undrafted",Italy
2012,Ronaldo Segu,G,6-0,160,KK Borac Cacak,Orlando (FL),"2022 NBA Draft, Undrafted",United States
2012,Bogdan Shkarban,-,-,-,KK Dynamic,N/A,2024 NBA Draft Eligible,Russia
2012,Djorde Simeunovic,F,6-6,194,KK Sloga,Krusevac,"2018 NBA Draft, Undrafted",Serbia
2012,Stefan Simic,G,6-5,175,KK Vrsac Swisslion,Sabac,"2018 NBA Draft, Undrafted",Serbia
2012,Zachary Simmons,F,6-10,235,KK Joker Sombor,Abilene (TX),"2022 NBA Draft, Undrafted",United States
2012,Marko Simonovic,C,7-0,220,KK Crvena Zvezda,Mojkovac,2020 Rnd 2 Pick 14,Montenegro
2012,Ranko Simovic,F,6-8,198,FMP Beograd,Podgorica,"2021 NBA Draft, Undrafted",Serbia
2012,Stefan Sinovec,G,6-4,190,KK Metalac Valjevo,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2012,Jovan Sljivancanin,F,6-5,205,KK Dynamic,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2012,Alen Smailagic,F,6-10,215,KK Partizan,Belgrade,2019 Rnd 2 Pick 9,Serbia
2012,Javonte Smart,G,6-4,205,KK Crvena Zvezda,Baton Rouge (LA),"2021 NBA Draft, Undrafted",United States
2012,Ivan Smiljanic,F,6-7,194,Zlatibor Cajetina,Belgrade,"2011 NBA Draft, Undrafted",Serbia
2012,Jaleen Smith,G,6-4,205,KK Partizan,Freeport (TX),"2017 NBA Draft, Undrafted",United StatesCroatia
2012,Aleksandar Sokolovic,GF,6-5,192,KK Spartak Subotica,Subotica,"2015 NBA Draft, Undrafted",Serbia
2012,Jure Span,G,6-4,175,Zlatibor Cajetina,Ljubljana,"2019 NBA Draft, Undrafted",Slovenia
2012,Milos Stajcic,FC,6-10,240,KK Cacak 94,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2012,Jovan Stamenic,F,6-7,-,KK Sloga,Kraljevo,"2018 NBA Draft, Undrafted",Serbia
2012,Lazar Stankovic,C,6-9,-,OKK Novi Pazar,Jagodina,"2021 NBA Draft, Undrafted",Serbia
2012,Aleksa Stanojevic,F,6-7,-,KK Joker Sombor,N/A,2028 NBA Draft Eligible,Serbia
2012,Bojan Stanojevic,F,6-8,205,KK Tamis,Belgrade,"2010 NBA Draft, Undrafted",Serbia
2012,Filip Stanojevic,F,6-7,-,KK Vojvodina Novi Sad,N/A,2025 NBA Draft Eligible,Serbia
2012,Uros Stanojkovic,G,6-2,-,KK Zdravlje Leskovac,N/A,2029 NBA Draft Eligible,Serbia
2012,Nikola Stefanovic,F,6-9,198,KK Sloga,Kraljevo,"2021 NBA Draft, Undrafted",Serbia
2012,Stefan Stefanovic,G,6-4,-,KK Vrsac Swisslion,N/A,"2012 NBA Draft, Undrafted",Serbia
2012,Aleksa Stepanovic,F,6-9,205,FMP Beograd,Nis,"2020 NBA Draft, Undrafted",Serbia
2012,Pavle Stepanovic,FC,6-9,-,KK Spartak Subotica,N/A,2024 NBA Draft Eligible,Serbia
2012,Parker Stewart,G,6-5,200,KK Tamis,Union City (TN),"2023 NBA Draft, Undrafted",United States
2012,Vojislav Stojanovic,G,6-7,196,FMP Beograd,Belgrade,"2019 NBA Draft, Undrafted",Serbia
2012,Dusan Stojicic,FC,6-9,-,Zlatibor Cajetina,Novi Sad,"2023 NBA Draft, Undrafted",Serbia
2012,Hunter Strait,G,6-2,190,KK Joker Sombor,Cedar Rapids (IA),"2023 NBA Draft, Undrafted",United States
2012,Bojan Subotic,FC,6-7,225,FMP Beograd,Kotor,"2012 NBA Draft, Undrafted",MontenegroSerbia
2012,Nenad Sulovic,F,6-8,253,KK Dynamic,Belgrade,"2007 NBA Draft, Undrafted",Serbia
2012,Tadija Tadic,G,6-3,192,KK Dynamic,Zemun,"2021 NBA Draft, Undrafted",Serbia
2012,Darko Talic,G,6-6,185,KK Borac Cacak,Banja Luka,"2020 NBA Draft, Undrafted",Bosnia and Herzegovina
2012,Danilo Tasic,F,6-10,231,KK Borac Cacak,Nis,"2015 NBA Draft, Undrafted",Serbia
2012,Lazar Tasic,F,6-8,-,KK Zdravlje Leskovac,N/A,2027 NBA Draft Eligible,Serbia
2012,Jakov Tatic,G,5-8,135,KK Cacak 94,N/A,2028 NBA Draft Eligible,Serbia
2012,Marko Tejic,F,6-10,227,KK Spartak Subotica,Uzice,"2017 NBA Draft, Undrafted",Serbia
2012,Milos Teodosic,G,6-5,196,KK Crvena Zvezda,Valjevo,"2009 NBA Draft, Undrafted",Serbia
2012,Aleksandar Teofilovic,G,5-11,174,KK Metalac Valjevo,N/A,"2022 NBA Draft, Undrafted",Serbia
2012,Branislav Terzic,F,6-5,185,KK Tamis,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2012,Srdan Tesic,F,6-6,-,KK Mladost Admiral Zemun,N/A,2024 NBA Draft Eligible,Serbia
2012,Trey Thompkins,F,6-10,245,KK Crvena Zvezda,Lithonia (GA),2011 Rnd 2 Pick 7,United States
2012,Mike Tobey,C,7-0,260,KK Crvena Zvezda,Monroe (NY),"2016 NBA Draft, Undrafted",United StatesSlovenia
2012,Mihailo Todorovic,C,6-11,-,OKK Novi Pazar,N/A,"2017 NBA Draft, Undrafted",Serbia
2012,Nemanja Todorovic,F,6-7,198,KK Borac Cacak,Cacak,"2013 NBA Draft, Undrafted",SerbiaMontenegro
2012,Bojan Tomasevic,C,6-7,220,KK Borac Cacak,Niksic,"2023 NBA Draft, Undrafted",Montenegro
2012,Nikola Topic,G,6-6,200,KK Mega Bemax,Novi Sad,2027 NBA Draft Eligible,Serbia
2012,Dante Treacy,G,6-0,170,KK Tamis,Orlando (FL),"2023 NBA Draft, Undrafted",United States
2012,Kosta Trifunovic,-,-,-,KK Dynamic,N/A,"2023 NBA Draft, Undrafted",-
2012,Uros Trifunovic,G,6-7,194,KK Partizan,Belgrade,"2022 NBA Draft, Undrafted",Serbia
2012,Lamonte Turner,G,6-2,195,FMP Beograd,Huntsville (AL),"2020 NBA Draft, Undrafted",United States
2012,Aleksa Uskokovic,G,6-4,190,KK Borac Cacak,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2012,Lazar Vasic,G,6-3,180,KK Mladost Admiral Zemun,Belgrade,"2023 NBA Draft, Undrafted",Serbia
2012,Luka Vasic,G,6-8,205,OKK Novi Pazar,Pirot,"2023 NBA Draft, Undrafted",Serbia
2012,Nikola Vasilic,-,-,-,Radnicki 1950 Kragujevac,N/A,"2023 NBA Draft, Undrafted",-
2012,Uros Velimirovic,-,-,-,KK Dynamic,N/A,2027 NBA Draft Eligible,Serbia
2012,Aleksa Vlajic,FC,6-9,-,KK Dynamic,N/A,2028 NBA Draft Eligible,Serbia
2012,Aleksandar Vojinovic,G,6-4,-,KK Vojvodina Novi Sad,N/A,2028 NBA Draft Eligible,Serbia
2012,Vasilije Vucetic,C,6-10,235,KK Vojvodina Novi Sad,Vrbas,"2018 NBA Draft, Undrafted",Serbia
2012,Luka Vudragovic,F,6-4,-,KK Mladost Admiral Zemun,N/A,2026 NBA Draft Eligible,Serbia
2012,Milutin Vujicic,G,6-4,-,Zlatibor Cajetina,Podgorica,2024 NBA Draft Eligible,MontenegroSerbia
2012,Luka Vukajlovic,F,6-4,-,KK Sloboda Uzice,N/A,2027 NBA Draft Eligible,Serbia
2012,Ognjen Vukas,G,6-1,-,KK Joker Sombor,N/A,2025 NBA Draft Eligible,Serbia
2012,Marko Vukcevic,F,6-8,-,OKK Beograd,N/A,2025 NBA Draft Eligible,Serbia
2012,Tristan Vukcevic,F,6-10,220,KK Partizan,Siena,2023 Rnd 2 Pick 12,ItalySerbia
2012,Andrija Vukovic,F,6-9,-,FMP Beograd,N/A,2027 NBA Draft Eligible,Montenegro
2012,Sasa Vuksanvic,F,6-9,225,KK Metalac Valjevo,Novi Sad,"2022 NBA Draft, Undrafted",Serbia
2012,Vuk Vulikic,G,6-5,205,KK Mladost Admiral Zemun,Belgrade,2025 NBA Draft Eligible,Serbia
2012,Jordan Walker,G,6-0,185,FMP Beograd,Indianapolis (IN),"2020 NBA Draft, Undrafted",United States
2012,Nate Watson,C,6-10,260,FMP Beograd,Arlington (VA),"2022 NBA Draft, Undrafted",United States
2012,Kobe Webster,G,6-0,172,Radnicki 1950 Kragujevac,Indianapolis (IN),"2022 NBA Draft, Undrafted",United States
2012,Lamont West,F,6-8,221,Radnicki 1950 Kragujevac,Cincinnati (OH),"2020 NBA Draft, Undrafted",United States
2012,Bogdan Zagradanin,F,6-6,-,KK Vojvodina Novi Sad,N/A,2026 NBA Draft Eligible,Serbia
2012,Adi Zahiragic,G,6-1,165,Zlatibor Cajetina,Sarajevo,"2017 NBA Draft, Undrafted",Bosnia and Herzegovina
