Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2023,Sean McNeil,G,6-4,205,Kedainiai Nevezis,Union (KY),"2023 NBA Draft, Undrafted",United States
2023,Lester Medford,G,5-10,175,Jonava Jonavos,Tucson (AZ),"2016 NBA Draft, Undrafted",United States
2023,Christian Mekowulu,F,6-8,245,BC Wolves,Lagos,"2019 NBA Draft, Undrafted",Nigeria
2023,Strahinja Micovic,F,6-9,231,Jonava Jonavos,Belgrade,"2014 NBA Draft, Undrafted",Serbia
2023,Andris Misters,G,6-5,200,Mazeikiai,Dobele,"2017 NBA Draft, Undrafted",Latvia
2023,Egidijus Mockevicius,F,6-10,237,BC Wolves,Kursenai,"2016 NBA Draft, Undrafted",Lithuania
2023,Jarvin Montgomery,C,6-9,-,Lietuvos Rytas,N/A,"2020 NBA Draft, Undrafted",Israel
2023,Nedas Montvila,G,6-2,196,Zalgiris,Kaunas,2024 NBA Draft Eligible,Lithuania
2023,Dastinas Morkunas,G,6-2,187,Jonava Jonavos,N/A,2026 NBA Draft Eligible,Lithuania
2023,Mindaugas Motuzas,F,6-6,180,Mazeikiai,Mazeikiai,"2018 NBA Draft, Undrafted",Lithuania
2023,Elvinas Nabazas,G,6-1,176,Mazeikiai,N/A,2027 NBA Draft Eligible,Lithuania
2023,Rokas Norutis,F,6-5,185,Siauliai,N/A,2029 NBA Draft Eligible,Lithuania
2023,Francis Okoro,F,6-9,230,Kedainiai Nevezis,Imo,"2023 NBA Draft, Undrafted",Nigeria
2023,Joris Ortega,G,6-2,178,Gargzdu Gargzdai,Mulhouse,"2015 NBA Draft, Undrafted",France
2023,Tomas Pavelka,C,7-2,242,Siauliai,Malacky,"2022 NBA Draft, Undrafted",Slovakia
2023,Ajdin Penava,F,6-9,220,Juventus,Sarajevo,"2018 NBA Draft, Undrafted",Bosnia and Herzegovina
2023,Nojus Petraitis,G,5-8,165,Pieno Zvaigzdes,N/A,2027 NBA Draft Eligible,Lithuania
2023,Tad Pocevicius,G,6-2,158,Mazeikiai,N/A,2029 NBA Draft Eligible,Lithuania
2023,Courtney Ramey,G,6-3,185,Kedainiai Nevezis,Webster Groves (MO),"2023 NBA Draft, Undrafted",United States
2023,Pat Robinson III,G,6-3,195,Siauliai,Chesterfield (VA),"2023 NBA Draft, Undrafted",United States
2023,Tommy Rutherford,C,6-8,240,Neptunas,San Diego (CA),"2020 NBA Draft, Undrafted",United States
2023,Rytis Sakaitis,G,6-2,163,Neptunas,Klaipeda,2026 NBA Draft Eligible,Lithuania
2023,Jaylon Scott,GF,6-5,195,Gargzdu Gargzdai,Allen (TX),"2023 NBA Draft, Undrafted",United States
2023,Scoochie Smith,G,6-2,180,Juventus,New York (NY),"2017 NBA Draft, Undrafted",United States
2023,Tomas Stankevicius,F,6-4,-,Jonava Jonavos,N/A,2027 NBA Draft Eligible,Lithuania
2023,Kamau Stokes,G,6-0,170,Mazeikiai,Baltimore (MD),"2019 NBA Draft, Undrafted",United States
2023,Jakubas Stropus,F,6-5,188,Siauliai,N/A,2026 NBA Draft Eligible,Lithuania
2023,Rasheed Sulaimon,G,6-4,194,BC Wolves,Houston (TX),"2016 NBA Draft, Undrafted",United States
2023,Edmond Sumner,G,6-4,196,Zalgiris,Detroit (MI),2017 Rnd 2 Pick 22,United States
2023,Brandon Tabb,GF,6-4,180,Pieno Zvaigzdes,Hampton (VA),"2018 NBA Draft, Undrafted",United States
2023,Ryan Taylor,G,6-6,190,Juventus,Gary (IN),"2019 NBA Draft, Undrafted",United States
2023,L.J. Thorpe,G,6-5,215,Siauliai,West Palm Beach (FL),"2023 NBA Draft, Undrafted",United States
2023,Tre'Shawn Thurman,F,6-7,225,BC Wolves,Omaha (NE),"2019 NBA Draft, Undrafted",United States
2023,Malik Toppin,F,6-9,190,Gargzdu Gargzdai,Bloomfield (NJ),"2019 NBA Draft, Undrafted",United States
2023,Armandas Urkis,F,6-6,212,Gargzdu Gargzdai,Kaunas,"2021 NBA Draft, Undrafted",Lithuania
2023,Lukas Valantinas,C,6-9,200,Pieno Zvaigzdes,Mazeikiai,"2023 NBA Draft, Undrafted",Lithuania
2023,Ben Vander Plas,F,6-8,232,Siauliai,Ripon (WI),"2023 NBA Draft, Undrafted",United States
2023,Matas Vokietaitis,G,6-11,210,Zalgiris,Kaunas,2026 NBA Draft Eligible,Lithuania
2023,Ivan Vranes,C,6-10,246,Juventus,Zadar,"2018 NBA Draft, Undrafted",Croatia
2023,Antwan Walker,F,6-8,230,Siauliai,Washington (DC),"2023 NBA Draft, Undrafted",United States
2023,Nick Ward,F,6-9,245,Gargzdu Gargzdai,Gahanna (OH),"2019 NBA Draft, Undrafted",United StatesCanada
2023,Zane Waterman,F,6-9,220,Kedainiai Nevezis,Fayetteville (NC),"2018 NBA Draft, Undrafted",United States
2023,Jordan Watson,G,6-2,170,Pieno Zvaigzdes,Philadelphia (PA),"2018 NBA Draft, Undrafted",United States
2023,Jonas Zakas,G,6-3,187,Juventus,Vilnius,"2019 NBA Draft, Undrafted",Lithuania
2023,Modestas Zauneriunas,G,6-2,176,Gargzdu Gargzdai,Kaunas,"2016 NBA Draft, Undrafted",Lithuania
