"Year_x","Position","#","Player","Team_x","GP","MPG","PPG","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","ORB","DRB","RPG","APG","SPG","BPG","TOV","PF","Year_y","Pos","HT","WT","Team_y","Birth City","Draft Status","Nationality","League"
2019,F,19,Maxime Courby,JLB,33.0,28.375,21.375,7.75,14.125,0.68875,3.625,8.0,0.5625,2.25,3.0,0.94625,2.75,6.625,9.375,2.5,1.75,0.375,1.25,5.75,2019,F,"6-7",205,JL Bourg-en-Bresse,Roubaix,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,27,Maxime Courby,JLB,25.0,27.5,18.375,6.5,13.625,0.6,2.25,6.875,0.41625,3.0,3.625,1.0225,2.0,7.25,9.125,2.375,2.125,0.25,1.875,5.0,2019,F,"6-7",205,JL Bourg-en-Bresse,Roubaix,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,22,Maxime Courby,JLB,35.0,29.625,19.5,7.0,13.875,0.62875,4.0,9.375,0.5325,1.625,2.0,1.01875,2.125,5.375,7.5,2.75,2.125,0.375,2.875,5.625,2019,F,"6-7",205,JL Bourg-en-Bresse,Roubaix,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,33,Maxime Courby,JLB,29.0,27.625,18.625,6.125,12.0,0.635,3.5,7.875,0.565,2.875,3.125,1.14,1.625,5.0,6.625,2.0,2.75,0.125,2.125,5.375,2019,F,"6-7",205,JL Bourg-en-Bresse,Roubaix,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,36,Maxime Courby,JLB,38.0,21.625,17.375,6.125,12.0,0.635,2.875,7.375,0.49375,2.25,2.875,0.97625,1.875,6.375,8.25,3.0,1.5,0.125,1.375,5.25,2019,F,"6-7",205,JL Bourg-en-Bresse,Roubaix,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,44,Maxime Courby,JLB,23.0,18.0,12.0,4.875,9.75,0.625,2.125,6.0,0.455,0.0,0.375,0.0,1.875,6.0,7.75,2.125,1.25,0.125,2.375,5.5,2019,F,"6-7",205,JL Bourg-en-Bresse,Roubaix,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,23,Jeremy Leloup,DIJ,39.0,34.125,17.0,5.0,11.875,0.5275,3.0,7.5,0.4975,4.0,4.625,1.0825,1.125,4.5,5.625,4.875,3.375,0.375,2.125,5.875,2019,SF,"6-7",221,JDA Dijon Basket,Le Mans,"2009 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,28,Jeremy Leloup,DIJ,25.0,28.0,17.5,5.25,13.125,0.5025,2.875,9.125,0.3975,4.125,4.75,1.08,1.125,5.75,6.875,4.0,2.75,0.375,2.625,8.25,2019,SF,"6-7",221,JDA Dijon Basket,Le Mans,"2009 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,30,Jeremy Leloup,PAU,34.0,34.0,16.25,5.25,11.25,0.575,2.5,6.5,0.475,3.5,3.75,1.1425,1.625,6.0,7.625,4.625,2.5,0.25,2.75,6.125,2019,SF,"6-7",221,JDA Dijon Basket,Le Mans,"2009 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,43,Jeremy Leloup,PAU,39.0,23.875,14.25,4.625,12.625,0.45375,2.125,7.625,0.35875,2.875,3.75,0.9575,1.75,7.625,9.375,5.25,1.625,0.25,4.875,7.625,2019,SF,"6-7",221,JDA Dijon Basket,Le Mans,"2009 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,24,Pierre Drouault,PORT,26.0,27.0,16.375,6.125,14.0,0.54375,1.5,5.25,0.3575,2.625,4.0,0.845,1.5,4.875,6.375,4.875,2.5,0.375,3.5,5.75,2019,SF,"6-5",185,Le Portel,Le Mans,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,40,Pierre Drouault,PORT,19.0,23.375,12.125,4.0,13.5,0.375,1.125,6.125,0.2425,2.875,3.75,0.96625,2.0,6.75,8.75,4.25,1.75,0.625,2.0,6.75,2019,SF,"6-5",185,Le Portel,Le Mans,"2012 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,26,Jean-Frederic Morency,BBD,33.0,21.625,14.125,5.125,13.25,0.48625,0.25,1.75,0.1475,3.625,6.0,0.745,4.25,6.5,10.75,2.875,1.75,0.5,3.5,6.625,2019,SF,"6-7",190,Boulazac Basket Dordogne,Paris,"2011 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,24,Jean-Frederic Morency,BBD,25.0,19.25,18.875,6.5,11.125,0.74,0.5,1.875,0.3125,5.25,10.125,0.65375,3.375,8.375,11.875,2.75,3.0,1.125,4.0,10.5,2019,SF,"6-7",190,Boulazac Basket Dordogne,Paris,"2011 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,33,Jean-Frederic Morency,BBD,11.0,21.125,15.125,6.5,11.25,0.71375,0.375,1.25,0.3125,1.875,4.5,0.53625,5.125,8.375,13.5,1.875,1.25,1.875,5.5,10.0,2019,SF,"6-7",190,Boulazac Basket Dordogne,Paris,"2011 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,1,Zachery Peacock,JLB,32.0,38.375,34.75,13.5,27.0,0.625,3.0,7.625,0.49,4.875,6.625,0.91375,2.125,6.75,8.875,3.75,2.25,0.5,3.875,4.5,2019,PF,"6-8",235,JL Bourg-en-Bresse,Miami (FL),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,8,Zachery Peacock,JLB,25.0,34.625,29.5,11.125,21.875,0.6375,3.25,8.25,0.5,3.875,5.375,0.9075,2.5,8.0,10.625,4.625,2.0,0.625,4.875,5.5,2019,PF,"6-8",235,JL Bourg-en-Bresse,Miami (FL),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2021,F,17,Zachery Peacock,JLB,27.0,30.25,27.75,9.5,19.875,0.60125,4.0,8.75,0.56625,4.625,5.75,1.02875,1.75,6.75,8.5,4.625,2.625,0.25,4.0,5.75,2019,PF,"6-8",235,JL Bourg-en-Bresse,Miami (FL),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2022,F,28,Zachery Peacock,FOS,10.0,32.375,21.375,8.125,18.75,0.54,2.5,7.0,0.45875,2.5,3.0,1.0575,2.75,4.625,7.375,5.375,2.125,0.75,4.375,6.25,2019,PF,"6-8",235,JL Bourg-en-Bresse,Miami (FL),"2010 NBA Draft, Undrafted",United States,French Jeep Elite
2019,F,2,Frank Hassell,CHO,31.0,30.0,34.375,14.625,29.0,0.63375,0.0,0.375,0.0,5.0,6.75,0.9225,7.75,12.0,19.75,2.75,2.125,1.5,4.25,7.125,2019,F,"6-8",235,Le Portel,Chesapeake (VA),"2011 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,5,Frank Hassell,PORT,14.0,34.75,32.875,14.5,25.125,0.72125,0.0,0.125,0.0,3.875,6.75,0.71,7.375,9.25,16.625,2.5,1.375,1.125,5.25,6.5,2019,F,"6-8",235,Le Portel,Chesapeake (VA),"2011 NBA Draft, Undrafted",United States,French Jeep Elite
2019,F,4,Valentin Bigote,LEM,35.0,27.0,31.75,11.25,23.375,0.60375,3.625,9.5,0.4725,5.625,6.5,1.0825,2.375,6.0,8.375,3.125,1.75,0.375,3.75,6.0,2019,GF,"6-5",189,Le Mans Sarthe Basket,Grande-Synthe,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2020,G,5,Valentin Bigote,LEM,25.0,28.5,31.875,10.625,22.5,0.59,3.5,9.375,0.46375,7.125,7.875,1.13375,1.0,3.875,5.0,5.25,1.75,0.25,5.0,7.375,2019,GF,"6-5",189,Le Mans Sarthe Basket,Grande-Synthe,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2021,G,8,Valentin Bigote,LEM,34.0,28.0,32.5,11.125,23.25,0.595,4.75,11.5,0.5225,5.625,6.25,1.11,1.625,5.5,7.125,6.625,1.625,0.75,6.0,6.5,2019,GF,"6-5",189,Le Mans Sarthe Basket,Grande-Synthe,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,5,Ryan Pearson,DIJ,37.0,30.875,31.25,11.375,23.375,0.6075,2.0,7.0,0.35,6.625,8.125,1.01625,1.5,6.125,7.5,4.25,2.875,0.625,4.0,5.75,2019,F,"6-6",230,Boulazac Basket Dordogne,Far Rockaway (NY),"2012 NBA Draft, Undrafted",United States,French Jeep Elite
2020,F,9,Ryan Pearson,BBD,22.0,27.25,27.875,10.0,21.625,0.5775,1.25,4.625,0.3375,6.625,9.375,0.88375,2.0,6.5,8.5,3.125,2.5,0.5,4.5,7.75,2019,F,"6-6",230,Boulazac Basket Dordogne,Far Rockaway (NY),"2012 NBA Draft, Undrafted",United States,French Jeep Elite
2019,F,6,Pierre Pelos,FOS,32.0,30.75,31.0,13.125,23.25,0.705,2.625,6.625,0.50875,2.0,2.5,1.0225,3.25,9.875,13.25,3.0,2.125,1.5,2.625,6.125,2019,PF,"6-9",,JL Bourg-en-Bresse,Agen,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,12,Pierre Pelos,JLB,25.0,23.25,26.375,11.375,21.875,0.65125,2.375,8.0,0.3625,1.25,2.125,0.78125,4.0,9.0,13.0,2.875,2.25,1.0,2.625,8.0,2019,PF,"6-9",,JL Bourg-en-Bresse,Agen,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,15,Pierre Pelos,JLB,35.0,28.125,28.375,11.125,22.0,0.63375,3.375,8.375,0.505,2.75,3.75,0.91875,4.125,10.5,14.625,3.375,2.0,1.875,3.625,7.375,2019,PF,"6-9",,JL Bourg-en-Bresse,Agen,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,33,Pierre Pelos,JLB,31.0,26.625,19.75,8.125,19.0,0.5325,2.5,7.75,0.3975,1.125,1.5,0.8825,2.875,10.5,13.25,3.125,2.125,1.125,1.625,6.875,2019,PF,"6-9",,JL Bourg-en-Bresse,Agen,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,11,Pierre Pelos,JLB,38.0,23.625,27.375,10.625,21.75,0.60875,3.0,9.125,0.4125,3.125,3.75,1.055,3.625,10.25,14.0,2.625,0.875,1.375,2.375,6.125,2019,PF,"6-9",,JL Bourg-en-Bresse,Agen,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,7,Mouphtaou Yarou,PLV,20.0,32.25,30.0,11.0,18.5,0.73875,0.0,0.0,0.0,8.125,10.25,0.99375,6.375,8.75,15.125,2.25,0.875,0.25,3.5,4.875,2019,PF,"6-9",255,Boulogne-Levallois,Natitingou,"2013 NBA Draft, Undrafted",Benin,French Jeep Elite
2020,F,10,Mouphtaou Yarou,PLV,14.0,15.375,27.25,8.75,15.75,0.695,0.0,0.0,0.0,9.75,13.25,0.92125,5.625,8.0,13.625,1.75,0.75,0.75,2.125,6.25,2019,PF,"6-9",255,Boulogne-Levallois,Natitingou,"2013 NBA Draft, Undrafted",Benin,French Jeep Elite
2021,C,8,Mouphtaou Yarou,BBD,31.0,35.625,29.375,11.25,19.5,0.725,0.625,1.75,0.5,6.125,7.875,0.97875,6.625,10.75,17.375,2.75,1.125,0.25,2.875,4.625,2019,PF,"6-9",255,Boulogne-Levallois,Natitingou,"2013 NBA Draft, Undrafted",Benin,French Jeep Elite
2022,C,8,Mouphtaou Yarou,PORT,28.0,30.375,29.375,10.875,19.75,0.68625,0.75,2.0,0.48875,6.875,8.25,1.04875,7.5,8.625,16.125,3.125,1.5,0.5,2.375,3.75,2019,PF,"6-9",255,Boulogne-Levallois,Natitingou,"2013 NBA Draft, Undrafted",Benin,French Jeep Elite
2022,C,26,Mouphtaou Yarou,N92,3.0,23.375,20.375,7.5,10.75,0.875,0.0,0.0,0.0,5.375,6.375,1.04125,5.375,8.625,13.875,1.125,1.125,2.125,3.25,4.25,2019,PF,"6-9",255,Boulogne-Levallois,Natitingou,"2013 NBA Draft, Undrafted",Benin,French Jeep Elite
2019,F,8,Johan Passave-Ducteil,RCB,34.0,26.875,29.375,10.375,19.875,0.65125,0.125,0.125,1.25,8.625,12.25,0.88125,5.0,9.0,14.0,4.0,2.375,1.5,5.625,10.125,2019,SF,"6-7",238,Chalons-Reims CB,Noisy-le-Grand,"2007 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,3,Johan Passave-Ducteil,RCB,24.0,18.625,29.875,10.375,20.125,0.64625,0.0,0.625,0.0,9.0,13.875,0.81375,4.375,9.0,13.375,2.875,1.375,1.625,6.875,12.25,2019,SF,"6-7",238,Chalons-Reims CB,Noisy-le-Grand,"2007 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,8,Johan Passave-Ducteil,PORT,34.0,24.125,26.25,9.0,15.875,0.715,0.125,0.75,0.15625,8.0,11.125,0.90875,3.625,6.875,10.375,4.0,2.25,1.25,6.0,9.75,2019,SF,"6-7",238,Chalons-Reims CB,Noisy-le-Grand,"2007 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,3,Johan Passave-Ducteil,PORT,33.0,19.375,31.0,10.0,17.875,0.69875,0.0,0.25,0.0,11.0,14.875,0.925,4.125,5.875,10.0,4.0,1.875,1.0,8.0,11.25,2019,SF,"6-7",238,Chalons-Reims CB,Noisy-le-Grand,"2007 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,31,Johan Passave-Ducteil,FOS,32.0,18.0,18.625,7.0,13.25,0.66125,0.0,0.375,0.0,4.625,7.375,0.7675,4.625,7.375,12.0,5.625,1.625,0.375,5.25,11.25,2019,SF,"6-7",238,Chalons-Reims CB,Noisy-le-Grand,"2007 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,10,Jarell Eddie,STR,28.0,30.875,27.125,9.25,19.875,0.57875,6.125,13.25,0.58,2.625,3.0,1.1025,1.5,9.5,11.0,2.875,1.0,1.0,3.0,5.0,2021,SF,"6-8",218,Strasbourg IG,Tampa (FL),"2014 NBA Draft, Undrafted",United States,French Jeep Elite
2019,F,11,Alexandre Chassang,DIJ,39.0,23.75,26.5,11.0,19.75,0.69625,0.875,1.75,0.625,3.625,5.375,0.84,4.375,7.25,11.625,3.375,1.75,0.875,2.875,6.5,2019,PF,"6-8",222,JDA Dijon Basket,Chatenay-Malabry,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,11,Alexandre Chassang,DIJ,25.0,26.0,27.125,11.25,19.25,0.72625,1.0,2.375,0.53625,3.75,5.125,0.90875,2.5,10.5,13.125,4.0,1.625,1.0,3.125,4.25,2019,PF,"6-8",222,JDA Dijon Basket,Chatenay-Malabry,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,16,Alexandre Chassang,DIJ,37.0,29.125,28.375,11.0,20.5,0.67625,1.625,5.0,0.41625,4.625,5.875,0.97,3.0,7.625,10.625,5.75,1.75,0.25,3.875,6.5,2019,PF,"6-8",222,JDA Dijon Basket,Chatenay-Malabry,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,9,Alexandre Chassang,JLB,33.0,26.75,27.0,10.625,20.25,0.65625,2.125,5.125,0.5125,3.625,4.625,0.995,4.0,6.125,10.125,4.875,2.25,1.25,3.0,7.5,2019,PF,"6-8",222,JDA Dijon Basket,Chatenay-Malabry,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,27,Alexandre Chassang,JLB,29.0,19.125,21.625,8.25,16.875,0.61,1.875,4.75,0.5,3.25,4.875,0.83375,3.875,6.375,10.25,4.75,2.875,1.125,4.5,9.875,2019,PF,"6-8",222,JDA Dijon Basket,Chatenay-Malabry,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,23,Alexandre Chassang,CSP,28.0,26.875,21.625,8.375,16.875,0.6175,1.5,4.375,0.42625,3.375,3.875,1.09,5.125,10.375,15.5,5.625,2.25,1.375,4.625,8.75,2019,PF,"6-8",222,JDA Dijon Basket,Chatenay-Malabry,"2016 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,12,Amine Noua,LYV,41.0,27.5,25.75,9.875,20.375,0.605,3.125,8.625,0.4525,2.875,4.5,0.80875,2.125,7.875,10.125,2.5,1.125,1.75,2.375,5.125,2019,F,"6-8",196,ASVEL Basket,Lyon,"2019 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,7,Amine Noua,LYV,22.0,24.375,29.75,10.75,21.0,0.64125,3.625,9.125,0.5,4.625,6.125,0.9375,2.75,7.375,10.25,2.75,1.125,1.0,1.5,5.375,2019,F,"6-8",196,ASVEL Basket,Lyon,"2019 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,8,Amine Noua,LYV,33.0,26.0,31.5,11.0,21.625,0.6375,4.0,9.25,0.53625,5.375,6.625,1.03375,2.5,7.75,10.25,2.75,1.875,1.375,3.875,4.75,2019,F,"6-8",196,ASVEL Basket,Lyon,"2019 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,9,Amine Noua,LYV,35.0,23.125,27.625,10.25,21.5,0.595,3.625,10.125,0.4475,3.5,5.375,0.81875,2.125,8.375,10.5,3.125,0.875,1.375,2.75,3.875,2019,F,"6-8",196,ASVEL Basket,Lyon,"2019 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,15,Sekou Doumbouya,CSP,29.0,24.0,24.0,9.375,19.875,0.5875,2.75,8.125,0.41625,2.625,3.375,0.9675,2.75,7.25,10.0,2.25,2.25,1.625,3.5,6.875,2023,F,"6-8",235,Boulogne-Levallois,Conakry,"2019 Rnd 1 Pick 15",FranceGuinea,French Jeep Elite
2019,F,17,Taylor Smith,GRV,34.0,33.625,23.625,10.625,16.125,0.82125,0.125,0.25,0.41625,2.375,4.125,0.74625,4.75,10.875,15.625,5.375,2.0,3.5,3.0,5.625,2019,F,"6-6",215,Nanterre 92,Schertz (TX),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2020,C,29,Taylor Smith,N92,25.0,27.0,20.625,8.875,14.125,0.7875,0.0,0.0,0.0,2.875,5.875,0.61375,4.625,7.75,12.5,3.25,2.5,2.75,3.75,9.25,2019,F,"6-6",215,Nanterre 92,Schertz (TX),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2019,F,18,Wilfried Yeguete,LEM,36.0,28.75,23.5,9.5,18.0,0.6625,0.125,0.375,0.20875,4.25,7.75,0.68875,6.25,14.0,20.25,4.75,4.25,0.625,3.625,6.875,2019,F,"6-8",230,AS Monaco Basket,Bordeaux,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,20,Wilfried Yeguete,ASM,24.0,21.75,24.125,10.375,16.0,0.81125,0.0,0.125,0.0,3.5,8.25,0.52625,7.25,14.125,21.25,3.125,2.625,1.125,2.875,8.375,2019,F,"6-8",230,AS Monaco Basket,Bordeaux,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2021,C,35,Wilfried Yeguete,ASM,24.0,20.5,16.625,7.125,12.25,0.735,0.0,0.0,0.0,2.25,4.625,0.625,5.75,9.75,15.625,3.25,5.25,0.125,3.0,6.875,2019,F,"6-8",230,AS Monaco Basket,Bordeaux,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,42,Wilfried Yeguete,CSP,34.0,29.875,13.375,5.875,11.25,0.645,0.0,0.125,0.0,1.75,4.625,0.46375,6.25,10.625,16.875,6.875,3.5,0.75,2.25,7.375,2019,F,"6-8",230,AS Monaco Basket,Bordeaux,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2024,C,28,Wilfried Yeguete,LEM,29.0,26.75,18.25,7.875,16.25,0.61,0.0,0.0,0.0,2.375,4.875,0.6125,6.875,11.75,18.5,4.25,2.125,0.375,4.5,7.875,2019,F,"6-8",230,AS Monaco Basket,Bordeaux,"2014 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,19,Brian Ibekwe,PLV,30.0,23.0,23.125,9.0,16.625,0.6775,2.125,5.125,0.505,3.0,3.875,0.9725,3.75,11.625,15.375,1.75,3.125,3.0,2.875,10.375,2019,F,"6-9",220,Pau-Orthez,Los Angeles (CA),"2007 NBA Draft, Undrafted",United StatesNigeria,French Jeep Elite
2020,F,32,Brian Ibekwe,PAU,14.0,32.75,20.0,6.5,17.5,0.4675,1.625,8.5,0.24,5.25,7.5,0.87,4.125,11.0,15.0,2.75,1.75,2.0,5.875,8.625,2019,F,"6-9",220,Pau-Orthez,Los Angeles (CA),"2007 NBA Draft, Undrafted",United StatesNigeria,French Jeep Elite
2021,F,13,Brian Ibekwe,ROA,19.0,17.625,29.25,10.125,20.875,0.605,1.75,7.25,0.3125,7.25,9.625,0.93,3.375,11.25,14.625,2.0,3.125,3.125,4.25,10.125,2019,F,"6-9",220,Pau-Orthez,Los Angeles (CA),"2007 NBA Draft, Undrafted",United StatesNigeria,French Jeep Elite
2019,F,20,William Howard,CSP,36.0,30.875,22.75,7.125,17.0,0.52625,3.5,10.0,0.43625,4.875,6.25,0.99125,2.5,7.375,10.0,5.5,3.0,0.375,2.875,4.375,2020,F,"6-8",207,ASVEL Basket,Montbrisson,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,33,William Howard,LYV,20.0,22.625,21.0,7.0,14.875,0.58375,3.125,8.625,0.45625,4.0,4.5,1.11125,1.875,7.625,9.5,3.125,3.125,1.0,2.375,5.625,2020,F,"6-8",207,ASVEL Basket,Montbrisson,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,29,William Howard,LYV,38.0,27.5,21.0,7.375,15.125,0.6075,3.125,8.375,0.47375,3.125,4.25,0.91125,2.625,8.875,11.5,4.5,3.125,0.125,1.875,4.375,2020,F,"6-8",207,ASVEL Basket,Montbrisson,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,21,O.D. Anosike,PORT,27.0,37.375,22.375,10.125,19.25,0.65875,0.0,0.0,0.0,2.125,4.5,0.57375,4.5,12.75,17.25,4.375,2.125,0.25,3.625,5.25,2021,F,"6-8",240,Cholet Basket,Staten Island (NY),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2022,F,17,O.D. Anosike,CHO,18.0,32.375,24.5,9.875,15.875,0.77625,0.0,0.25,0.0,4.75,7.0,0.85625,4.875,12.0,16.875,4.75,2.0,0.625,5.375,7.625,2021,F,"6-8",240,Cholet Basket,Staten Island (NY),"2013 NBA Draft, Undrafted",United States,French Jeep Elite
2019,F,22,Leopold Cavaliere,PAU,29.0,26.5,21.875,8.875,16.375,0.6775,1.25,4.75,0.33125,2.875,5.125,0.68375,4.25,10.5,14.75,2.25,2.25,0.75,2.75,7.0,2019,PF,"6-8",,Pau-Orthez,Albi,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,38,Leopold Cavaliere,PAU,24.0,23.5,12.5,5.375,10.25,0.64875,0.75,3.0,0.32625,1.125,2.875,0.455,4.5,8.875,13.375,3.75,2.375,0.375,1.875,8.375,2019,PF,"6-8",,Pau-Orthez,Albi,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,39,Leopold Cavaliere,STR,32.0,22.625,19.0,8.125,14.875,0.68125,0.5,3.625,0.17875,2.25,5.375,0.52875,6.25,7.75,14.0,3.0,2.75,0.25,3.5,9.125,2019,PF,"6-8",,Pau-Orthez,Albi,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,31,Leopold Cavaliere,STR,35.0,26.0,20.875,8.5,15.75,0.67375,0.25,2.0,0.15625,3.75,5.5,0.84,6.0,9.375,15.375,3.0,1.625,0.875,1.75,7.625,2019,PF,"6-8",,Pau-Orthez,Albi,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2023,F,18,Leopold Cavaliere,STR,32.0,28.25,23.625,9.75,15.25,0.80125,0.5,1.25,0.5,3.5,5.5,0.795,7.375,7.875,15.25,3.5,2.875,0.25,3.25,7.75,2019,PF,"6-8",,Pau-Orthez,Albi,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,8,Leopold Cavaliere,STR,16.0,28.125,26.125,11.875,19.5,0.75875,0.625,3.375,0.25,1.875,3.125,0.72375,4.625,8.375,13.0,4.875,2.125,0.375,2.625,6.5,2019,PF,"6-8",,Pau-Orthez,Albi,"2018 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,24,Fernando Raposo,ANT,34.0,26.375,20.5,8.5,14.125,0.75125,0.0,0.0,0.0,3.5,8.25,0.53625,4.5,12.625,17.0,2.875,1.125,1.125,4.125,6.75,2020,PF,"6-9",230,Orleans Loiret Basket,Stuttgart,"2011 NBA Draft, Undrafted",GermanyFrance,French Jeep Elite
2019,F,26,Sarra Camara,CHA,29.0,31.625,19.75,8.0,15.0,0.66625,0.125,0.5,0.20875,3.625,6.625,0.695,6.375,9.25,15.625,2.5,1.25,0.5,3.5,4.125,2019,PF,"6-7",240,Chalon-Sur-Saone,Mont-Saint-Aignan,"2011 NBA Draft, Undrafted",France,French Jeep Elite
2020,C,25,Sarra Camara,CHA,25.0,27.75,22.875,10.125,17.875,0.705,0.0,0.0,0.0,2.75,4.75,0.71,6.25,9.625,15.875,2.625,0.875,0.375,4.25,5.625,2019,PF,"6-7",240,Chalon-Sur-Saone,Mont-Saint-Aignan,"2011 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,50,Sarra Camara,CHA,10.0,23.0,12.75,4.875,9.5,0.64625,0.0,0.0,0.0,2.875,6.25,0.5925,4.625,11.125,15.625,1.625,1.0,0.625,4.875,6.875,2019,PF,"6-7",240,Chalon-Sur-Saone,Mont-Saint-Aignan,"2011 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,27,Hugo Invernizzi,N92,40.0,35.0,18.25,6.125,13.75,0.56125,4.125,10.375,0.505,1.75,2.125,1.0575,1.625,6.625,8.25,3.5,1.875,0.375,1.125,3.75,2019,GF,"6-6",210,CSP Limoges,Mulhouse,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2020,F,17,Hugo Invernizzi,CSP,24.0,31.625,24.625,7.875,16.625,0.595,4.5,11.75,0.48375,4.25,5.125,1.03375,1.5,7.0,8.5,4.875,1.875,0.375,1.5,5.75,2019,GF,"6-6",210,CSP Limoges,Mulhouse,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2021,F,46,Hugo Invernizzi,CSP,34.0,31.125,14.5,5.25,12.375,0.52875,3.25,9.25,0.43875,0.75,1.0,0.9825,1.75,5.875,7.625,6.875,1.875,0.25,2.375,5.625,2019,GF,"6-6",210,CSP Limoges,Mulhouse,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2022,F,44,Hugo Invernizzi,CSP,35.0,37.875,14.5,4.75,11.125,0.53625,3.375,7.875,0.52625,1.625,2.0,1.0,1.5,7.375,8.875,5.125,1.5,0.375,1.625,4.5,2019,GF,"6-6",210,CSP Limoges,Mulhouse,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2024,F,35,Hugo Invernizzi,STR,28.0,35.375,17.375,5.5,12.75,0.54375,3.875,9.5,0.51625,2.375,3.25,0.90125,1.5,6.25,7.75,4.375,0.875,0.125,1.5,4.75,2019,GF,"6-6",210,CSP Limoges,Mulhouse,"2015 NBA Draft, Undrafted",France,French Jeep Elite
2019,F,28,Abdoulaye Loum,DIJ,39.0,19.5,17.25,7.625,15.875,0.5975,0.75,3.5,0.25,1.375,2.75,0.625,4.75,10.125,14.875,2.125,2.0,1.5,2.75,6.625,2019,PF,"6-11",230,JDA Dijon Basket,Mont-de-Marsan,"2013 NBA Draft, Undrafted",France,French Jeep Elite
2020,C,32,Abdoulaye Loum,DIJ,25.0,20.375,18.0,7.625,14.875,0.64375,0.75,4.0,0.23125,1.875,4.0,0.60125,4.0,9.25,13.25,4.25,1.875,1.875,2.625,7.375,2019,PF,"6-11",230,JDA Dijon Basket,Mont-de-Marsan,"2013 NBA Draft, Undrafted",France,French Jeep Elite
