Year,Player,Pos,HT,WT,Team,Birth City,Draft Status,Nationality
2022,Kyriakos Petanidis,F,6-9,-,Aris BC,,"2023 NBA Draft, Undrafted",Greece
2022,Andreas Petropoulos,G,6-5,220,AEK Athens,,"2018 NBA Draft, Undrafted",Greece
2022,Terran Petteway,F,6-6,209,Peristeri BC,Galveston (TX),"2015 NBA Draft, Undrafted",United States
2022,Alfis Pilavios,F,6-5,200,GS Lavrio,Athens,"2022 NBA Draft, Undrafted",Greece
2022,Danny Pippen,F,6-9,222,GS Lavrio,Detroit (MI),"2021 NBA Draft, Undrafted",United States
2022,Nikolaos Plotas,G,6-4,-,ASP Promitheas Patras,,2026 NBA Draft Eligible,Greece
2022,Stefan Pot,G,6-5,197,Kolossos Rodou BC,Bijeljina,"2016 NBA Draft, Undrafted",Serbia
2022,Stelios Poulianitis,G,6-2,178,Aris BC,Thessaloniki,"2017 NBA Draft, Undrafted",Greece
2022,Stergios Prapas,G,6-6,-,Kolossos Rodou BC,,2024 NBA Draft Eligible,Greece
2022,Georgios Printezis,F,6-9,235,Olympiacos,Athens,2007 Rnd 2 Pick 28,Greece
2022,Andy Rautins,G,6-4,190,AEK Athens,Syracuse (NY),2010 Rnd 2 Pick 8,United StatesCanada
2022,Kendrick Ray,G,6-2,188,ASP Promitheas Patras,Middletown (NY),"2017 NBA Draft, Undrafted",United States
2022,Nate Renfro,F,6-8,205,PAOK BC,Tucson (AZ),"2019 NBA Draft, Undrafted",United States
2022,Rayvonte Rice,F,6-4,220,AEK Athens,Champaign (IL),"2015 NBA Draft, Undrafted",United States
2022,Demetre Rivers,G,6-8,200,PAOK BC,Goose Creek (SC),"2018 NBA Draft, Undrafted",United States
2022,Nikos Rogkavopoulos,F,6-8,197,ASP Promitheas Patras,Maroussi,"2023 NBA Draft, Undrafted",Greece
2022,Apostolos Roumoglou,G,6-7,200,PAOK BC,Xanthi,2026 NBA Draft Eligible,Greece
2022,Yannis Sahpatzidis,C,6-10,240,Ermis Agias Larissa,Thessaloniki,"2015 NBA Draft, Undrafted",Greece
2022,Christos Saloustros,F,6-7,205,Peristeri BC,Heraklion,"2012 NBA Draft, Undrafted",Greece
2022,Corey Sanders,G,6-2,181,GS Lavrio,Lakeland (FL),"2018 NBA Draft, Undrafted",United States
2022,Howard Sant-Roos,F,6-7,180,Panathinaikos,Havana,"2013 NBA Draft, Undrafted",Cuba
2022,Jared Savage,GF,6-5,205,GS Lavrio,Bowling Green (KY),"2020 NBA Draft, Undrafted",United States
2022,Kostas Saxionis,G,6-4,181,AEK Athens,Athens,2025 NBA Draft Eligible,Greece
2022,Stavros Schizas,GF,6-5,205,Aris BC,Athens,"2014 NBA Draft, Undrafted",Greece
2022,Loic Schwartz,F,6-5,176,ASP Promitheas Patras,Brussels,"2014 NBA Draft, Undrafted",Belgium
2022,Giannis Sidiroilias,G,6-7,-,Aris BC,,"2023 NBA Draft, Undrafted",Greece
2022,Antonios Sigalas,G,6-2,-,Panathinaikos,,2025 NBA Draft Eligible,Greece
2022,Gerel Simmons,G,6-2,195,AS Apollon Patras,Accokeek (MD),"2016 NBA Draft, Undrafted",United States
2022,Trevis Simpson,GF,6-4,185,ASP Promitheas Patras,Douglas (GA),"2013 NBA Draft, Undrafted",United States
2022,Peyton Siva,G,6-0,185,Panathinaikos,Seattle (WA),2013 Rnd 2 Pick 26,United States
2022,Gaios Skordilis,F,6-10,275,Iraklis BC,Corfu,"2009 NBA Draft, Undrafted",Greece
2022,Diamantis Slaftsakis,F,6-7,195,Kolossos Rodou BC,Panorama,"2016 NBA Draft, Undrafted",Greece
2022,Kostas Sloukas,G,6-2,210,Olympiacos,Thessaloniki,"2012 NBA Draft, Undrafted",Greece
2022,Jerry Smith,G,6-2,190,GS Lavrio,Wauwatosa (WI),"2010 NBA Draft, Undrafted",United States
2022,Jan Span,G,6-1,190,Ermis Agias Larissa,Ljubljana,"2014 NBA Draft, Undrafted",Slovenia
2022,Anastasios Spiropoulos,F,6-10,235,Ermis Agias Larissa,Larissa,"2017 NBA Draft, Undrafted",Greece
2022,Michail Sprintzios,C,6-9,-,GS Lavrio,,2027 NBA Draft Eligible,Greece
2022,Dimitris Stamatis,G,6-4,190,Iraklis BC,Maroussi,"2018 NBA Draft, Undrafted",Greece
2022,Sotiris Stavrakopoulos,GF,6-7,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2022,Georgios Tanoulis,C,6-11,231,ASP Promitheas Patras,Thessaloniki,2024 NBA Draft Eligible,Greece
2022,Ryan Taylor,G,6-6,190,Iraklis BC,Gary (IN),"2019 NBA Draft, Undrafted",United States
2022,Pancake Thomas,G,6-4,195,AS Apollon Patras,Baton Rouge (LA),"2017 NBA Draft, Undrafted",United States
2022,Jay Threatt,G,5-11,175,Ermis Agias Larissa,Richmond (VA),"2012 NBA Draft, Undrafted",United States
2022,Kim Tillie,F,6-11,230,Kolossos Rodou BC,Cagnes-sur-Mer,"2010 NBA Draft, Undrafted",France
2022,Xhuljan Tola,C,6-11,-,Peristeri BC,,2025 NBA Draft Eligible,Albania
2022,Vasilis Toliopoulos,G,6-2,175,PAOK BC,Athens,"2018 NBA Draft, Undrafted",Greece
2022,Michalis Tsairelis,F,6-10,225,Ermis Agias Larissa,Thessaloniki,"2010 NBA Draft, Undrafted",Greece
2022,Georgios Tsalmpouris,FC,7-2,217,AS Apollon Patras,Veria,"2016 NBA Draft, Undrafted",Greece
2022,Nikolaos Tsiakmas,G,6-2,194,AS Apollon Patras,,"2021 NBA Draft, Undrafted",Greece
2022,Kevin Tumba,F,6-9,245,Ionikos Nikaias BC,Lubumbashi,"2013 NBA Draft, Undrafted",Democratic Republic of the CongoBelgium
2022,Elston Turner,G,6-5,211,Iraklis BC,Missouri City (TX),"2013 NBA Draft, Undrafted",United StatesGreece
2022,Vaggelis Tzolos,G,6-4,190,Ionikos Nikaias BC,Holargos,"2013 NBA Draft, Undrafted",Greece
2022,Nikolaos Vasileiou,G,6-5,-,ASP Promitheas Patras,,2029 NBA Draft Eligible,Greece
2022,Rashad Vaughn,F,6-6,210,GS Lavrio,Minneapolis (MN),2015 Rnd 1 Pick 17,United States
2022,Juan Vaulet,F,6-6,200,AEK Athens,Cordoba,2015 Rnd 2 Pick 9,Argentina
2022,Sasha Vezenkov,F,6-8,225,Olympiacos,Nicosia,2017 Rnd 2 Pick 27,CyprusBulgaria
2022,Tilemachos Vissariou,G,6-6,205,Ermis Agias Larissa,,2024 NBA Draft Eligible,Greece
2022,Efstratios Voulgaropoulos,FC,7-1,225,GS Lavrio,Thessaloniki,"2022 NBA Draft, Undrafted",Greece
2022,Thomas Walkup,G,6-4,195,Olympiacos,Pasadena (TX),"2016 NBA Draft, Undrafted",United StatesGreece
2022,DeVaughn Washington,F,6-8,225,Ermis Agias Larissa,Virginia Beach (VA),"2011 NBA Draft, Undrafted",United States
2022,Okaro White,F,6-8,205,Panathinaikos,Clearwater (FL),"2014 NBA Draft, Undrafted",United States
2022,Kenny Williams,G,6-4,190,Kolossos Rodou BC,Richmond (VA),"2019 NBA Draft, Undrafted",United States
2022,Matt Williams,G,6-5,210,GS Lavrio,Orlando (FL),"2017 NBA Draft, Undrafted",United States
2022,Xeyrius Williams,F,6-9,205,Aris BC,Huber Heights (OH),"2020 NBA Draft, Undrafted",United States
2022,Keyshawn Woods,G,6-3,205,Iraklis BC,Gastonia (NC),"2019 NBA Draft, Undrafted",United States
2022,Ryan Woolridge,G,6-3,175,Iraklis BC,Mansfield (TX),"2020 NBA Draft, Undrafted",United States
2022,Tony Wroten,G,6-6,205,Iraklis BC,Renton (WA),2012 Rnd 1 Pick 25,United States
2022,Vassilis Xanthopoulos,G,6-2,205,Kolossos Rodou BC,Thessaloniki,"2006 NBA Draft, Undrafted",Greece
2022,Thodoris Zaras,G,6-5,215,Ermis Agias Larissa,Thessaloniki,"2009 NBA Draft, Undrafted",Greece
2022,Evangelos Zougris,F,6-8,249,Peristeri BC,,2026 NBA Draft Eligible,Greece
2022,Fotios Zoumpos,G,6-3,193,AS Apollon Patras,Cholargos,"2015 NBA Draft, Undrafted",Greece
2023,Veniamin Abosi,F,6-6,-,Olympiacos,,2028 NBA Draft Eligible,Greece
2023,Dimitrios Agravanis,F,6-10,210,Panathinaikos,Athens,2015 Rnd 2 Pick 29,Greece
2023,Ioannis Agravanis,F,6-6,198,AS Karditsas,Amarousio,"2020 NBA Draft, Undrafted",Greece
2023,Giannikos Aivazidis,F,6-4,-,GS Lavrio,,2026 NBA Draft Eligible,Greece
2023,Aimilios Alexiadis,G,6-3,-,AS Karditsas,Thessaloniki,"2023 NBA Draft, Undrafted",Greece
2023,Andrew Andrews,G,6-2,200,Panathinaikos,Portland (OR),"2016 NBA Draft, Undrafted",United States
2023,Nikos Angelopoulos,F,6-9,260,Ionikos Nikaias BC,Athens,"2006 NBA Draft, Undrafted",Greece
2023,Kostas Antetokounmpo,F,6-10,200,Olympiacos,Athens,2018 Rnd 2 Pick 30,GreeceUnited States
2023,Nikos Arsenopoulos,G,6-5,191,Ionikos Nikaias BC,Maroussi,"2022 NBA Draft, Undrafted",Greece
2023,Ioannis Athinaiou,G,6-5,198,AS Karditsas,Athens,"2010 NBA Draft, Undrafted",Greece
2023,Neoklis Avdalas,GF,6-8,187,Panathinaikos,Athens,2028 NBA Draft Eligible,Greece
2023,Dwayne Bacon,F,6-6,221,Panathinaikos,Lakeland (FL),2017 Rnd 2 Pick 10,United States
2023,Alex Barcello,G,6-2,192,Kolossos Rodou BC,Phoenix (AZ),"2022 NBA Draft, Undrafted",United States
2023,James Batemon III,G,6-1,189,AS Karditsas,Milwaukee (WI),"2019 NBA Draft, Undrafted",United States
2023,Athanasios Bazinas,G,6-5,-,ASP Promitheas Patras,,2025 NBA Draft Eligible,Greece
2023,Vangelis Bebis,G,6-6,184,Ionikos Nikaias BC,Athens,"2016 NBA Draft, Undrafted",Greece
2023,Kostas Bilalis,G,6-1,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2023,Miro Bilan,C,6-11,245,Peristeri BC,Sibenik,"2011 NBA Draft, Undrafted",Croatia
2023,Sotiris Billis,G,6-7,200,Kolossos Rodou BC,Amarousio,"2018 NBA Draft, Undrafted",Greece
2023,Tarik Black,F,6-9,250,Olympiacos,Memphis (TN),"2014 NBA Draft, Undrafted",United States
2023,Lefteris Bochoridis,G,6-5,190,Panathinaikos,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2023,"Jimmy Boeheim, Jr.",F,6-8,215,AS Karditsas,DeWitt (NY),"2022 NBA Draft, Undrafted",United States
2023,Georgios Bogris,FC,6-11,235,AS Apollon Patras,Athens,"2011 NBA Draft, Undrafted",Greece
2023,Joel Bolomboy,FC,6-9,235,Olympiacos,Fort Worth (TX),2016 Rnd 2 Pick 22,United StatesRussia
2023,Brandon Brown,G,6-1,176,Peristeri BC,Tacoma (WA),"2012 NBA Draft, Undrafted",United States
2023,Steve Burtt,G,6-1,185,Ionikos Nikaias BC,New York (NY),"2006 NBA Draft, Undrafted",United StatesUkraine
2023,Omar Calhoun,G,6-5,205,AS Apollon Patras,Brooklyn (NY),"2016 NBA Draft, Undrafted",United States
2023,Rod Camphor,G,6-3,200,AS Karditsas,Baltimore (MD),"2014 NBA Draft, Undrafted",United States
2023,Isaiah Canaan,G,6-0,200,Olympiacos,Biloxi (MS),2013 Rnd 2 Pick 4,United States
2023,Emmanouil Chatzidakis,C,6-10,212,Kolossos Rodou BC,Amarousio,"2022 NBA Draft, Undrafted",Greece
2023,Giorgos Chatzikyriakos,G,5-11,164,Ionikos Nikaias BC,Piraeus,2024 NBA Draft Eligible,Greece
2023,Ioannis Chatzinikolas,G,6-4,187,Kolossos Rodou BC,Amarousio,"2017 NBA Draft, Undrafted",Greece
2023,Dimitrios Chatzis,F,6-11,-,Peristeri BC,,2025 NBA Draft Eligible,Greece
2023,Stylianos Chavales,GF,6-4,-,Aris BC,,2026 NBA Draft Eligible,Greece
2023,Nikos Chougkaz,F,6-9,200,Panathinaikos,Athens,"2021 NBA Draft, Undrafted",Greece
2023,Vassilis Christidis,F,6-9,240,Aris BC,Thessaloniki,"2020 NBA Draft, Undrafted",Greece
2023,Linos Chrysikopoulos,F,6-9,209,Kolossos Rodou BC,Corfu,"2014 NBA Draft, Undrafted",Greece
2023,Chris Coffey,F,6-7,225,Kolossos Rodou BC,Louisville (KY),"2020 NBA Draft, Undrafted",United States
2023,R.J. Cole,G,6-1,185,GS Lavrio,Union (NJ),"2022 NBA Draft, Undrafted",United States
2023,Matt Coleman III,G,6-2,180,Peristeri BC,Norfolk (VA),"2021 NBA Draft, Undrafted",United States
2023,George Conditt IV,F,6-11,234,ASP Promitheas Patras,Chicago (IL),"2022 NBA Draft, Undrafted",United StatesPuerto Rico
2023,Anthony Cowan,G,6-0,170,ASP Promitheas Patras,Olney (MD),"2020 NBA Draft, Undrafted",United States
2023,Nemanja Dangubic,F,6-9,176,ASP Promitheas Patras,Pancevo,2014 Rnd 2 Pick 24,Serbia
2023,Zaccheus Darko-Kelly,GF,6-6,205,PAOK BC,Great Falls (MT),"2021 NBA Draft, Undrafted",United States
2023,A.J. Davis,GF,6-9,215,AS Apollon Patras,Buford (GA),"2018 NBA Draft, Undrafted",United States
2023,Devin Davis,F,6-6,225,Peristeri BC,Indianapolis (IN),"2018 NBA Draft, Undrafted",United States
2023,Shaheed Davis,F,6-9,210,GS Lavrio,Warren (OH),"2016 NBA Draft, Undrafted",United States
2023,Javin DeLaurier,F,6-10,215,AS Karditsas,Charlottesville (VA),"2020 NBA Draft, Undrafted",United States
2023,Dimitrios Deimezis,F,6-7,-,GS Lavrio,,2026 NBA Draft Eligible,Greece
2023,Marcus Denmon,G,6-3,185,Peristeri BC,Kansas City (MO),2012 Rnd 2 Pick 29,United States
2023,Mike Dixon,G,6-1,200,Kolossos Rodou BC,Kansas City (MO),"2014 NBA Draft, Undrafted",United StatesGeorgia
2023,A.J. Durham,G,6-4,180,GS Lavrio,Lilburn (GA),"2022 NBA Draft, Undrafted",United States
2023,Tahj Eaddy,G,6-2,165,GS Lavrio,West Haven (CT),"2021 NBA Draft, Undrafted",United States
2023,Sean Evans,F,6-8,260,AS Karditsas,Philadelphia (PA),"2011 NBA Draft, Undrafted",United States
2023,Moustapha Fall,F,7-2,235,Olympiacos,Paris,"2014 NBA Draft, Undrafted",France
2023,Tunde Fasasi,F,6-8,210,ASP Promitheas Patras,Stockholm,2027 NBA Draft Eligible,Sweden
2023,Panagiotis Filippakos,C,6-8,225,AEK Athens,Amarousio,"2016 NBA Draft, Undrafted",Greece
2023,Giorgos Fillios,G,6-6,207,Aris BC,,2024 NBA Draft Eligible,Greece
2023,Kostis Filoxenidis,F,6-6,-,GS Lavrio,,2025 NBA Draft Eligible,Greece
2023,Savion Flagg,F,6-7,225,GS Lavrio,Alvin (TX),"2022 NBA Draft, Undrafted",United States
2023,Dimitris Flionis,G,6-3,185,AEK Athens,Thessaloniki,"2019 NBA Draft, Undrafted",Greece
2023,Sylvain Francisco,G,6-2,170,Peristeri BC,Tavares (FL),"2019 NBA Draft, Undrafted",United StatesFrance
2023,Yannick Franke,G,6-4,190,PAOK BC,Haarlem,"2018 NBA Draft, Undrafted",Netherlands
2023,Tim Frazier,G,6-0,172,AEK Athens,Houston (TX),"2014 NBA Draft, Undrafted",United States
2023,Jalone Friday,F,6-9,235,AS Apollon Patras,Oklahoma City (OK),"2020 NBA Draft, Undrafted",United States
2023,Ioannis Fytros,F,6-6,-,Peristeri BC,,2026 NBA Draft Eligible,Greece
2023,David Gabrovsek,F,6-7,225,AS Karditsas,Ljubljana,"2017 NBA Draft, Undrafted",Slovenia
2023,Roberto Gallinat,G,6-3,180,AS Karditsas,Atlanta (GA),"2019 NBA Draft, Undrafted",United States
2023,Petros Geromichalos,F,6-8,240,GS Lavrio,Thessaloniki,"2016 NBA Draft, Undrafted",Greece
2023,Charis Giannopoulos,F,6-7,190,Kolossos Rodou BC,Veria,"2011 NBA Draft, Undrafted",Greece
2023,Nikolaos Gkikas,F,6-7,-,ASP Promitheas Patras,,2025 NBA Draft Eligible,Greece
2023,Nikos Gkikas,G,6-1,178,ASP Promitheas Patras,Athens,"2012 NBA Draft, Undrafted",Greece
2023,Giorgos Gkiouzelis,FC,6-9,215,Peristeri BC,Thessaloniki,"2017 NBA Draft, Undrafted",Germany
2023,Kostas Gontikas,C,6-9,246,AEK Athens,Athens,"2016 NBA Draft, Undrafted",Greece
2023,Chevez Goodwin,F,6-9,225,Aris BC,Columbia (SC),"2022 NBA Draft, Undrafted",United States
2023,Diogenis Gorgonis,G,6-5,-,Ionikos Nikaias BC,Kavala,"2020 NBA Draft, Undrafted",Greece
2023,Justin Gray,F,6-6,210,GS Lavrio,Tampa (FL),"2018 NBA Draft, Undrafted",United StatesU.S. Virgin Islands
2023,Nick Griffin,G,6-2,173,AS Apollon Patras,Rockville (MD),"2018 NBA Draft, Undrafted",United States
2023,Marius Grigonis,F,6-6,195,Panathinaikos,Kaunas,"2016 NBA Draft, Undrafted",Lithuania
2023,Arturas Gudaitis,C,6-10,254,Panathinaikos,Klaipeda,2015 Rnd 2 Pick 17,Lithuania
2023,Josh Hagins,G,6-1,180,Aris BC,Bossier City (LA),"2016 NBA Draft, Undrafted",United States
2023,Daniel Hamilton,G,6-7,195,Ionikos Nikaias BC,Los Angeles (CA),2016 Rnd 2 Pick 26,United States
2023,Jaylen Hands,G,6-3,180,PAOK BC,Chula Vista (CA),2019 Rnd 2 Pick 26,United States
2023,Deontae Hawkins,F,6-8,220,Ionikos Nikaias BC,Dayton (OH),"2018 NBA Draft, Undrafted",United States
2023,Samajae Haynes-Jones,G,6-0,180,AS Apollon Patras,Wichita (KS),"2019 NBA Draft, Undrafted",United States
2023,Jericole Hellems,F,6-7,205,ASP Promitheas Patras,St. Louis (MO),"2022 NBA Draft, Undrafted",United States
2023,Lenell Henry,C,6-8,200,Ionikos Nikaias BC,Chicago (IL),"2022 NBA Draft, Undrafted",United States
2023,Dustin Hogue,F,6-6,220,ASP Promitheas Patras,Yonkers (NY),"2015 NBA Draft, Undrafted",United States
2023,Taveion Hollingsworth,G,6-2,165,AEK Athens,Lexington (KY),"2021 NBA Draft, Undrafted",United States
2023,Noah Horchler,F,6-8,220,Aris BC,Indian Head (MD),"2022 NBA Draft, Undrafted",United StatesEngland
2023,Ian Hummer,F,6-7,225,Peristeri BC,Vienna (VA),"2013 NBA Draft, Undrafted",United States
2023,Alex Hunter,G,5-11,180,AS Karditsas,Raleigh (NC),"2022 NBA Draft, Undrafted",United States
2023,Christos Iordanou,G,6-4,190,Kolossos Rodou BC,,"2020 NBA Draft, Undrafted",Greece
2023,Vladimir Jankovic,F,6-8,222,AEK Athens,Belgrade,"2012 NBA Draft, Undrafted",SerbiaGreece
2023,Peter Jok,G,6-6,205,AS Apollon Patras,Khartoum,"2017 NBA Draft, Undrafted",South Sudan
2023,Stefan Jovic,G,6-5,208,Panathinaikos,Nis,"2012 NBA Draft, Undrafted",Serbia
2023,Shakur Juiston,F,6-7,220,Peristeri BC,Paterson (NJ),"2020 NBA Draft, Undrafted",United States
2023,Dimitrios Kaklamanakis,C,6-9,210,PAOK BC,Athens,"2016 NBA Draft, Undrafted",Greece
2023,Alexandros Kalaitzakis,F,6-4,-,AS Karditsas,,2025 NBA Draft Eligible,Greece
2023,Georgios Kalaitzakis,F,6-7,205,Panathinaikos,Heraklion,2021 Rnd 2 Pick 30,Greece
2023,Panagiotis Kalaitzakis,GF,6-6,194,Panathinaikos,Heraklion,"2021 NBA Draft, Undrafted",Greece
2023,Efstratios Kalliontzis,C,6-9,205,PAOK BC,,2027 NBA Draft Eligible,Greece
2023,Nikolaos Kamarianos,G,6-8,205,AS Karditsas,Athens,"2019 NBA Draft, Undrafted",Greece
2023,Georgios Kamperidis,G,6-8,210,PAOK BC,,"2021 NBA Draft, Undrafted",Greece
2023,Diego Kapelan,G,6-3,195,Ionikos Nikaias BC,Vancouver,"2011 NBA Draft, Undrafted",CanadaBosnia and Herzegovina
2023,Giannis Karakostas,G,6-3,-,GS Lavrio,,2026 NBA Draft Eligible,Greece
2023,Zois Karampelas,G,6-1,180,AS Apollon Patras,Athens,"2023 NBA Draft, Undrafted",Greece
2023,Sotiris Karapostolou,G,6-5,215,Aris BC,Larissa,"2000 NBA Draft, Undrafted",Greece
2023,Theodoros Karras,F,6-11,220,AS Karditsas,Maroussi,"2019 NBA Draft, Undrafted",Greece
2023,Leonidas Kaselakis,C,6-7,210,Peristeri BC,Cholargos,"2012 NBA Draft, Undrafted",Greece
2023,Dimitrios Katsivelis,F,6-5,210,Kolossos Rodou BC,Thessaloniki,"2013 NBA Draft, Undrafted",Greece
2023,Vassilis Kavvadas,F,6-8,255,Aris BC,Athens,"2013 NBA Draft, Undrafted",Greece
2023,Charis Kioussis,GF,6-7,-,Ionikos Nikaias BC,,2024 NBA Draft Eligible,Greece
2023,Georgios Kogionis,C,6-9,227,AS Apollon Patras,,"2023 NBA Draft, Undrafted",Greece
2023,Iosif Koloveros,G,6-1,185,GS Lavrio,,2024 NBA Draft Eligible,Greece
2023,Antonios Koniaris,G,6-4,190,AEK Athens,Chania,"2019 NBA Draft, Undrafted",Greece
2023,Theodoros Konstantinidis,G,6-4,176,PAOK BC,,2026 NBA Draft Eligible,Greece
2023,Kostantinos Korkontzelos,F,6-4,-,Ionikos Nikaias BC,,2026 NBA Draft Eligible,Greece
2023,Thomas Kottas,C,6-10,250,AS Karditsas,Ptolemaida,"2018 NBA Draft, Undrafted",Greece
2023,Ioannis Kouzeloglou,F,6-8,202,GS Lavrio,Thessaloniki,"2017 NBA Draft, Undrafted",Greece
2023,Kur Kuath,F,6-10,220,GS Lavrio,Khartoum,"2022 NBA Draft, Undrafted",South Sudan
2023,Arnoldas Kulboka,F,6-10,225,ASP Promitheas Patras,Marijampole,2018 Rnd 2 Pick 25,Lithuania
2023,DaVonte Lacy,G,6-4,210,Ionikos Nikaias BC,Tacoma (WA),"2015 NBA Draft, Undrafted",United States
2023,Angelos Lagios,F,6-7,205,ASP Promitheas Patras,,2025 NBA Draft Eligible,Greece
2023,Cyril Langevine,F,6-8,225,GS Lavrio,East Orange (NJ),"2020 NBA Draft, Undrafted",United States
2023,Giannoulis Larentzakis,GF,6-5,200,Olympiacos,Amarousio,"2015 NBA Draft, Undrafted",Greece
2023,Austin Lawton,F,6-8,205,Ionikos Nikaias BC,Eutawville (SC),"2019 NBA Draft, Undrafted",United States
2023,Paris Lee,G,6-0,185,Panathinaikos,Maywood (IL),"2017 NBA Draft, Undrafted",United States
2023,Brynton Lemar,G,6-4,195,AEK Athens,San Diego (CA),"2017 NBA Draft, Undrafted",United States
2023,Elijah Long,G,6-1,190,Aris BC,Mississauga,"2020 NBA Draft, Undrafted",Canada
2023,Michail Lountzis,G,6-4,185,Olympiacos,Amarousio,"2020 NBA Draft, Undrafted",Greece
2023,Tevin Mack,F,6-6,223,AS Apollon Patras,Columbia (SC),"2020 NBA Draft, Undrafted",United States
2023,Alexander Madsen,F,6-9,231,AEK Athens,Valkeala,"2017 NBA Draft, Undrafted",Finland
2023,Evangelos Mantzaris,G,6-5,210,AEK Athens,Athens,"2012 NBA Draft, Undrafted",Greece
2023,Lefteris Mantzoukas,F,6-9,220,Panathinaikos,Ioannina,2025 NBA Draft Eligible,Greece
2023,Evangelos Margaritis,FC,6-8,245,PAOK BC,Athens,"2004 NBA Draft, Undrafted",Greece
2023,Remy Martin,G,6-0,175,GS Lavrio,Chatsworth (CA),"2022 NBA Draft, Undrafted",United States
2023,Sarantis Mastrogiannopoulos,G,6-2,192,AS Apollon Patras,Patras,"2019 NBA Draft, Undrafted",Greece
2023,Dimitris Mavroeidis,C,6-10,265,AEK Athens,Maroussi,"2007 NBA Draft, Undrafted",Greece
2023,Loukas Mavrokefalidis,C,6-10,260,Ionikos Nikaias BC,Jesenik,2006 Rnd 2 Pick 27,Greece
2023,Cameron McGriff,F,6-7,220,AEK Athens,Grand Prairie (TX),"2020 NBA Draft, Undrafted",United States
2023,Shaquielle McKissic,F,6-5,200,Olympiacos,Seattle (WA),"2015 NBA Draft, Undrafted",United States
2023,Isaiah Miles,F,6-8,220,AEK Athens,Baltimore (MD),"2016 NBA Draft, Undrafted",United States
2023,Nikola Miskovic,F,6-10,220,AS Apollon Patras,Belgrade,"2021 NBA Draft, Undrafted",Serbia
2023,Akil Mitchell,F,6-9,250,AEK Athens,Charlotte (NC),"2014 NBA Draft, Undrafted",United StatesPanama
2023,Moisis Mitrelos,G,6-6,-,AEK Athens,,2029 NBA Draft Eligible,Greece
2023,Dimitris Moraitis,G,6-4,172,Peristeri BC,Amarousio,"2021 NBA Draft, Undrafted",Greece
2023,Yanick Moreira,C,6-11,220,Kolossos Rodou BC,Luanda,"2015 NBA Draft, Undrafted",Angola
2023,Vasilis Mouratos,G,6-4,192,ASP Promitheas Patras,Amarousio,"2019 NBA Draft, Undrafted",Greece
2023,Mike Myers,F,6-9,245,Ionikos Nikaias BC,Camden (NJ),"2015 NBA Draft, Undrafted",United States
2023,Omer Netzipoglou,G,6-5,176,Aris BC,,2024 NBA Draft Eligible,Greece
2023,Alexandros Nikolaidis,G,6-3,174,GS Lavrio,,2024 NBA Draft Eligible,Greece
2023,Apostolos Nikolaidis,G,6-1,-,GS Lavrio,,2028 NBA Draft Eligible,Greece
2023,J.D. Notae,G,6-2,195,Aris BC,Covington (GA),"2022 NBA Draft, Undrafted",United States
2023,Angel Nunez,F,6-8,210,Ionikos Nikaias BC,Bronx (NY),"2016 NBA Draft, Undrafted",United StatesDominican Republic
2023,Sotirios Oikonomopoulos,G,6-3,-,Olympiacos,,2025 NBA Draft Eligible,Greece
2023,Nikolaos Okekuoyen,C,7-0,285,Ionikos Nikaias BC,Athens,"2020 NBA Draft, Undrafted",GreeceNigeria
2023,Pierre Oriola,F,6-8,235,AEK Athens,Tarrega,"2014 NBA Draft, Undrafted",Spain
2023,Malik Osborne,F,6-9,225,Kolossos Rodou BC,Matteson (IL),"2022 NBA Draft, Undrafted",United States
2023,Richaud Pack,G,6-3,183,Aris BC,Bloomfield Hills (MI),"2015 NBA Draft, Undrafted",United States
2023,Kostas Papadakis,G,6-3,173,AEK Athens,Athens,"2020 NBA Draft, Undrafted",Greece
2023,George Papagiannis,C,7-2,275,Panathinaikos,Amarousio,2016 Rnd 1 Pick 13,Greece
2023,Kostas Papanikolaou,F,6-8,225,Olympiacos,Trikala,2012 Rnd 2 Pick 18,Greece
2023,George Papas,GF,6-5,175,Olympiacos,Jersey City (NJ),"2022 NBA Draft, Undrafted",United StatesGreece
2023,Nikos Pappas,G,6-4,200,Panathinaikos,Amarousio,"2012 NBA Draft, Undrafted",Greece
2023,Terell Parks,F,6-8,250,Ionikos Nikaias BC,Beloit (WI),"2013 NBA Draft, Undrafted",United States
2023,Antonis Pefanis,F,6-6,210,AS Karditsas,Athens,"2020 NBA Draft, Undrafted",Greece
2023,Nikos Persidis,F,6-7,216,AEK Athens,Chalcis,"2017 NBA Draft, Undrafted",Greece
2023,Georgios Petanidis,F,6-7,-,Ionikos Nikaias BC,,2025 NBA Draft Eligible,Greece
2023,Alec Peters,F,6-9,225,Olympiacos,Washington (IL),2017 Rnd 2 Pick 24,United States
2023,Lamar Peters,G,6-0,185,AS Karditsas,New Orleans (LA),"2019 NBA Draft, Undrafted",United States
2023,Andreas Petropoulos,G,6-5,220,AEK Athens,,"2018 NBA Draft, Undrafted",Greece
2023,Alfis Pilavios,F,6-5,200,GS Lavrio,Athens,"2022 NBA Draft, Undrafted",Greece
2023,Nikolaos Plotas,G,6-4,-,ASP Promitheas Patras,,2026 NBA Draft Eligible,Greece
